"id_fornecedor","id_rel_residuo","residuo","tipo_residuo","acondicionamento","estado_fisico","tecnologia","classe","categoria"
3468,33731,Cosmético Líquido,Resíduo Industrial,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
3468,33726,Cosmético Sólido,Resíduo Industrial,Barrica de Papelão,Sólido,Coprocessamento,I,Não Reciclável
3468,33850,Matéria-prima líquida,Resíduo Industrial,Caixa,Líquido,Coprocessamento,I,Não Reciclável
3468,33849,Matéria-prima sólida,Resíduo Industrial,Caixa,Sólido,Coprocessamento,I,Não Reciclável
3468,34141,IFA's Sólidos,Resíduo Industrial,Barrica de Papelão,Sólido,Incineração,I,Não Reciclável
3468,33848,IFA's Líquidos,Resíduo Industrial,Caixa,Líquido,Incineração,I,Não Reciclável
3468,33848,IFA's Líquidos,Resíduo Industrial,Caixa,Líquido,Incineração,I,Não Reciclável
3468,33848,IFA's Líquidos,Resíduo Industrial,Caixa,Líquido,Incineração,I,Não Reciclável
3468,33849,Matéria-prima sólida,Resíduo Industrial,Caixa,Sólido,Coprocessamento,I,Não Reciclável
3468,33850,Matéria-prima líquida,Resíduo Industrial,Caixa,Líquido,Coprocessamento,I,Não Reciclável
3468,33731,Cosmético Líquido,Resíduo Industrial,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
3468,33726,Cosmético Sólido,Resíduo Industrial,Barrica de Papelão,Sólido,Coprocessamento,I,Não Reciclável
3468,33726,Cosmético Sólido,Resíduo Industrial,Barrica de Papelão,Sólido,Coprocessamento,I,Não Reciclável
3468,34215,Medicamentos Líquidos,Resíduo Industrial,Bombona Plástica,Líquido,Tratamento Térmico,I,Não Reciclável
3468,34215,Medicamentos Líquidos,Resíduo Industrial,Bombona Plástica,Líquido,Tratamento Térmico,I,Não Reciclável
3468,34216,Medicamentos Sólidos Cont. Port. 344,Resíduo Industrial,Caixa,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34216,Medicamentos Sólidos Cont. Port. 344,Resíduo Industrial,Caixa,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34216,Medicamentos Sólidos Cont. Port. 344,Resíduo Industrial,Caixa,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34217,Medicamentos Sólidos,Resíduo Industrial,Bombona Plástica,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34217,Medicamentos Sólidos,Resíduo Industrial,Bombona Plástica,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34217,Medicamentos Sólidos,Resíduo Industrial,Bombona Plástica,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34217,Medicamentos Sólidos,Resíduo Industrial,Bombona Plástica,Sólido,Tratamento Térmico,I,Não Reciclável
3468,34217,Medicamentos Sólidos,Resíduo Industrial,Bombona Plástica,Sólido,Tratamento Térmico,I,Não Reciclável
3468,39294,Matéria-prima,Resíduo Industrial,Pallet,Sólido,Recuperação,I,Não Reciclável
3468,39294,Matéria-prima,Resíduo Industrial,Pallet,Sólido,Recuperação,I,Não Reciclável
3468,39294,Matéria-prima,Resíduo Industrial,Pallet,Sólido,Recuperação,I,Não Reciclável
3468,39296,Matéria-prima Líquida,Resíduo Industrial,Pallet,Líquido,Recuperação,I,Não Reciclável
3468,39296,Matéria-prima Líquida,Resíduo Industrial,Pallet,Líquido,Recuperação,I,Não Reciclável
3468,39296,Matéria-prima Líquida,Resíduo Industrial,Pallet,Líquido,Recuperação,I,Não Reciclável
3468,56293,Material Descaracterizado,Recicláveis,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,65008,Embalagem diversas,Recicláveis,Caixa,Sólido,Reciclagem,II-B,Reciclável
3468,65588,REFUGO DE PROCESSO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,65588,REFUGO DE PROCESSO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65588,REFUGO DE PROCESSO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,65588,REFUGO DE PROCESSO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65590,REFUGO DE PROCESSO,Resíduo Industrial,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
3468,65596,EQUIPAMENTOS DE LABORATÓRIO E INDUSTRIAL,Sucata Eletrônica,Pallet,Sólido,Aterro Industrial,I,Não Reciclável
3468,65601,PILHA E BATERIA,Pilha e Bateria,Bombona Plástica,Sólido,Recuperação,I,Não Reciclável
3468,65632,TINTA E SOLVENTE,Sobras de Tintas,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
3468,65632,TINTA E SOLVENTE,Sobras de Tintas,Bombona Plástica,Líquido,Coprocessamento,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,B,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,65727,FILTRO (MANUTENÇÃO),Sólidos Diversos,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65727,FILTRO (MANUTENÇÃO),Sólidos Diversos,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,65753,REFUGO DE PROCESSO (LÍQUIDO),Resíduo Industrial,Bombona Plástica,Líquido,Incineração,B,Não Reciclável
3468,65753,REFUGO DE PROCESSO (LÍQUIDO),Resíduo Industrial,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
3468,65753,REFUGO DE PROCESSO (LÍQUIDO),Resíduo Industrial,Bombona Plástica,Líquido,Incineração,B,Não Reciclável
3468,65753,REFUGO DE PROCESSO (LÍQUIDO),Resíduo Industrial,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
3468,66214,REFUGO TESTE 2,Resíduo Industrial,Pallet,Sólido,Incineração,II-B,Não Reciclável
3468,66489,KIT DE EMERGÊNCIA,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66489,KIT DE EMERGÊNCIA,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66558,BLISTER,Recicláveis,Pallet,Sólido,Reciclagem,II-B,Reciclável
3468,66558,BLISTER,Recicláveis,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,69137,PRODUTOS AEROSSÓIS,Sólidos Contaminados,Pallet,Sólido,Despressurização,I,Reciclável
3468,69138,ÁGUA CONTAMINADA,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
3468,114651,Medicamento sólido,Sólidos Contaminados,Tambor,Sólido,Reciclagem,I,Reciclável
3468,114651,Medicamento sólido,Sólidos Contaminados,Tambor,Sólido,Incineração,I,Não Reciclável
3468,114656,Medicamento líquido,Líquidos Contaminados,Tambor,Líquido,Reciclagem,I,Não Reciclável
3468,114656,Medicamento líquido,Líquidos Contaminados,Tambor,Líquido,Incineração,I,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,B,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,125124,CX. D. CONSCIENTE MEDICAMENTOS,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,B,Não Reciclável
3468,125124,CX. D. CONSCIENTE MEDICAMENTOS,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,125138,CX. D . CONSCIENTE PILHAS/BATERIAS,Pilha e Bateria,Caixa,Sólido,Recuperação,I,Não Reciclável
3468,125332,REFUGO (FORA DE ESTOQUE),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,125333,MATERIAIS RESSARCIDOS,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,123715,PARAMENTAÇÃO LAB.,Resíduo de serviço de saúde,Sacos Plásticos,Sólido,Aterro Industrial,B,Não Reciclável
3468,123715,PARAMENTAÇÃO LAB.,Resíduo de serviço de saúde,Sacos Plásticos,Sólido,Coprocessamento,B,Não Reciclável
3468,123715,PARAMENTAÇÃO LAB.,Resíduo de serviço de saúde,Sacos Plásticos,Sólido,Aterro Industrial,B,Não Reciclável
3468,66558,BLISTER,Recicláveis,Pallet,Sólido,Reciclagem,II-B,Reciclável
3468,66558,BLISTER,Recicláveis,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,125138,CX. D . CONSCIENTE PILHAS/BATERIAS,Pilha e Bateria,Caixa,Sólido,Recuperação,I,Não Reciclável
3468,125124,CX. D. CONSCIENTE MEDICAMENTOS,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,B,Não Reciclável
3468,125124,CX. D. CONSCIENTE MEDICAMENTOS,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66489,KIT DE EMERGÊNCIA,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66489,KIT DE EMERGÊNCIA,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,126628,MATERIAIS RESSARCIDOS (CONTROLADO P. 344),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,126632,MATÉRIA-PRIMA CONTROLADO P. 344 (DESTRUIÇÃO DIRETA),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,126633,PILOTO CONTROLADO P. 344 (DESTRUIÇÃO DIRETA),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,126634,PROD. ACABADO CONTROLADO P. 344 (DESTRUIÇÃO DIRETA),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,B,Não Reciclável
3468,65726,PARAMENTAÇÃO,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,B,Não Reciclável
3468,123708,RETENÇÃO MEDICAMENTOS ,Resíduo de serviço de saúde,Pallet,Sólido,Incineração,I,Não Reciclável
3468,130081,BALDES CONTAMINADOS ,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130471,AMPOLA GRAVADA,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,130925,SÍLICA,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130939,SÍLICA Uhlmann 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130942,SILÍCA Uhlmann 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130944,SILÍCA Uhlmann 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130946,SÍLICA BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130948,SÍLICA Litocit,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,130951,SÍLICA Traturil,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132058,SONTARA (BP5) ,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132065,PARAMENTAÇÃO (BP5),Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,132065,PARAMENTAÇÃO (BP5),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132067,SONTARA (LITOCIT),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132070,PARAMENTAÇÃO (LITOCIT),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132073,SONTARA (TRATURIL),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132075,SONTARA (UHLMANN),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132076,SONTARA (UHLMANN 1),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132106,PARAMENTAÇÃO (TRATURIL),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132108,PARAMENTAÇÃO (UHLMANN 1),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132109,SONTARA (UHLMANN 2),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132111,PARAMENTAÇÃO (UHLMANN 2),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132114,SONTARA (UHLMANN 3),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132116,PARAMENTAÇÃO (UHLMANN 3),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132118,PARAMENTAÇÃO GERAL (SÓLIDOS),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,132119,SONTARA GERAL (SÓLIDOS),Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133464,TARUGO BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133464,TARUGO BP5,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133467,TARUGO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133467,TARUGO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133469,TARUGO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133469,TARUGO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133471,TARUGO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133471,TARUGO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-A,Reciclável
3468,133474,SACO SEGUNDÁRIO BP5,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133476,SACO SEGUNDÁRIO ULHMANN 1,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133479,SACO SECUNDÁRIO ULHMANN 2,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133481,SACO SECUNDÁRIO ULHMANN 3,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,133510,PARAMENTAÇÃO X,Resíduo Industrial,Pallet,Sólido,Coprocessamento,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,B,Não Reciclável
3468,66498,PÓ DO SISTEMA DE EXAUSTÃO,Resíduo Industrial,Pallet,Sólido,Incineração,I,Não Reciclável
3469,33733,Elementos filtrantes,Resíduo Industrial,Caçamba 36 m³,Sólido,Coprocessamento,I,Não Reciclável
3469,33734,Mix contaminados,Resíduo Industrial,Tambor,Sólido,Coprocessamento,I,Não Reciclável
3469,33851,Elementos filtrantes,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
3469,33852,Mix contaminados,Resíduo Industrial,Tambor,Sólido,Coprocessamento,I,Não Reciclável
3469,34183,Mix Contaminados,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
3469,34598,Mix Contaminados,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
3469,34598,Mix Contaminados,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
166,1500,Líquidos contendo Metais Pesados,Líquidos Diversos,Tambor,Líquido,Incineração,I,Não Reciclável
166,2105,Líquidos de HPLC,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
166,2106,Resíduos Oncológicos,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
166,2107,Tinta Inflamável,Líquidos Diversos,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
166,2108,Matéria Prima,Sólidos Diversos,Tambor,Sólido,Incineração,I,Não Reciclável
166,25150,Mix Contaminado,Sólidos Contaminados,Baia,Sólido,Coprocessamento,I,Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,25443,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,27754,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,27754,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,27765,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,27754,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,25443,"Água, Álcool  conservantes",Líquidos Contaminados,Bombona Plástica,Líquido,Compostagem,I,Não Reciclável
166,28574,Ambulatorial,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
166,28584,Ambulatorial,Resíduo de serviço de saúde,Coletor Plástico ,Sólido,Autoclavagem,D,Não Reciclável
166,28584,Ambulatorial,Resíduo de serviço de saúde,Coletor Plástico ,Sólido,Autoclavagem,D,Não Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,25442,Classe 1,Sólidos Contaminados,Bombona Plástica,Sólido,Compostagem,I,Não Reciclável
166,28584,Ambulatorial,Resíduo de serviço de saúde,Coletor Plástico ,Sólido,Autoclavagem,D,Não Reciclável
166,28584,Ambulatorial,Resíduo de serviço de saúde,Coletor Plástico ,Sólido,Autoclavagem,D,Não Reciclável
166,28574,Ambulatorial,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
166,28574,Ambulatorial,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
166,28574,Ambulatorial,Sólidos Contaminados,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
166,25150,Mix Contaminado,Sólidos Contaminados,Baia,Sólido,Coprocessamento,I,Reciclável
166,33860,Resíduos processos farmo.,Resíduo Industrial,Sacos Plásticos,Sólido,Incineração,I,Não Reciclável
166,33862,Resíduo laboratorial farmo. Sólido,Resíduo Industrial,Barrica de Papelão,Sólido,Incineração,I,Não Reciclável
166,33740,Análise química PA,Resíduo Industrial,Tambor,Líquido,Incineração,I,Não Reciclável
166,33750,Mix Contaminados,Resíduo Industrial,Big-Bags,Sólido,Incineração,I,Não Reciclável
166,33744,Medicamentos Líquidos,Resíduo Industrial,Caixa,Líquido,Incineração,I,Não Reciclável
166,33745,Medicamentos Sólidos Cont. Port. 344,Resíduo Industrial,Caixa,Líquido,Incineração,I,Não Reciclável
166,33742,IFA's Sólidos,Resíduo Industrial,Caixa,Sólido,Coprocessamento,I,Não Reciclável
166,33743,Medicamentos Sólidos Cont. Port. 344,Resíduo Industrial,Caixa,Sólido,Incineração,I,Não Reciclável
166,33746,Reagente Líquido,Resíduo Industrial,Tambor,Líquido,Incineração,I,Não Reciclável
166,33747,Reagente Líquido vencido controlado,Resíduo Industrial,Tambor,Líquido,Incineração,I,Não Reciclável
166,33748,Reagente sólido,Resíduo Industrial,Caixa,Sólido,Incineração,I,Não Reciclável
166,33749,Reagente sólido vencido controlado,Resíduo Industrial,Caixa,Sólido,Incineração,I,Não Reciclável
166,33741,Resíduo ambulatorial,Resíduo Industrial,Barrica de Papelão,Sólido,Autoclavagem,I,Não Reciclável
166,33741,Resíduo ambulatorial,Resíduo Industrial,Barrica de Papelão,Sólido,Autoclavagem,A,Não Reciclável
